Title,Date,Title_Cleaned_For_API,tmdb_id,tmdb_title,tmdb_original_title,tmdb_overview,tmdb_genres,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,tmdb_media_type,tmdb_release_date,tmdb_runtime_minutes
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Montaña Natagumo",2024-08-10,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: La casa con el blasón familiar de glicinias",2024-08-10,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Algo más importante que la vida",2024-08-10,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: El jabalí muestra sus colmillos mientras Zenitsu duerme",2024-08-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Mansión de los tambores",2024-08-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Juntos para siempre",2024-08-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Demonios de temari y de flechas",2024-08-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: El encantador olor a sangre",2024-08-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Muzan Kibutsuji",2024-08-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
Gracia y coraje,2024-08-07,Gracia y coraje,347616.0,Grace and Grit,Grace and Grit,The true love story of iconic philosopher Ken Wilber and his wife Treya in 1980s California as they fall madly in love and are faced with illness and challenges that threaten to tear them apart.,"Drama, Comedy, Romance",0.5806,5.4,5.0,movie,2021-06-04,111.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Un cazador acompañado por un demonio",2024-08-07,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Tu acero",2024-08-06,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Selección final",2024-08-06,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Sabito y Makomo",2024-08-06,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Entrenador Sakonji Urokodaki",2024-08-06,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Arco de resolución inquebrantable: Crueldad",2024-08-06,Demon Slayer,95993.0,Demon Slayer,Demon Slayer,"Five delinquent teenagers are assigned the task of converting a long-abandoned mental hospital in South Central Los Angeles into a community center. Little do they know that the hospital is the site of centuries of supernatural mayhem and murder. Plagued by terrors beyond belief, the teenagers must fight to survive a battle where the division between the living and the dead is shattered.",Horror,0.5354,6.8,17.0,movie,2003-02-20,84.0
Baki Hanma vs. Kengan Ashura,2024-08-06,Baki Hanma vs. Kengan Ashura,1263421.0,Baki Hanma VS Kengan Ashura,範馬刃牙VSケンガンアシュラ,"It's the ultimate showdown. The toughest fighters from ""Baki Hanma"" and ""Kengan Ashura"" clash in this unprecedented, hard-hitting martial arts crossover.","Animation, Action, Fantasy",6.5915,7.5,294.0,movie,2024-06-05,60.0
Un juego vs. el destino,2024-07-22,Un juego vs. el destino,9766.0,Gridiron Gang,Gridiron Gang,"Under the leadership of their counselor, teenagers at a juvenile detention center gain self-esteem by playing football together.","Crime, Drama",4.1321,7.046,1024.0,movie,2006-09-15,125.0
Amor en la ciudad: ¿Cómo empiezas el encuentro sexual?,2024-07-21,Amor en la ciudad,42618.0,Sweet Charity,Sweet Charity,"Taxi dancer Charity continues to have faith in the human race despite apparently endless disappointments at its hands, and hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.","Comedy, Music, Romance, Drama",1.3663,6.9,79.0,movie,1969-02-25,153.0
Amor en la ciudad: Amor en la ciudad,2024-07-21,Amor en la ciudad,42618.0,Sweet Charity,Sweet Charity,"Taxi dancer Charity continues to have faith in the human race despite apparently endless disappointments at its hands, and hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.","Comedy, Music, Romance, Drama",1.3663,6.9,79.0,movie,1969-02-25,153.0
Víspera: Eve: Episodio 1,2024-07-21,Víspera,480200.0,The Eve,La víspera,"Aging politicians who have faded from the public eye hold a cocktail party to celebrate one friend's appointment to the President's Cabinet. Illusions are indulged, illusions are shattered.",Drama,0.3618,5.3,3.0,movie,1982-10-07,75.0
Un detective suelto en Hollywood: Axel F.,2024-07-21,Un detective suelto en Hollywood,306.0,Beverly Hills Cop III,Beverly Hills Cop III,"When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.","Action, Comedy, Crime",29.7684,5.869,1960.0,movie,1994-05-24,105.0
El interés del amor: Miniserie: Episodio 16,2024-07-21,El interés del amor,211746.0,The Interest of Love,사랑의 이해,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,Drama,4.1074,5.944,54.0,tv,2022-12-21,75.0
KENGAN ASHURA: Temporada 2: Mano a mano,2024-07-21,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
KENGAN ASHURA: Temporada 2: Bandera de rebeldes,2024-07-21,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
El interés del amor: Miniserie: Episodio 15,2024-07-21,El interés del amor,211746.0,The Interest of Love,사랑의 이해,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,Drama,4.1074,5.944,54.0,tv,2022-12-21,75.0
El interés del amor: Miniserie: Episodio 13,2024-07-21,El interés del amor,211746.0,The Interest of Love,사랑의 이해,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,Drama,4.1074,5.944,54.0,tv,2022-12-21,75.0
KENGAN ASHURA: Temporada 2: Vida o muerte,2024-07-21,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
El interés del amor: Miniserie: Episodio 7,2024-07-21,El interés del amor,211746.0,The Interest of Love,사랑의 이해,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,Drama,4.1074,5.944,54.0,tv,2022-12-21,75.0
KENGAN ASHURA: Temporada 2: Superioridad,2024-07-21,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
KENGAN ASHURA: Temporada 2: Resurrección,2024-07-20,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
KENGAN ASHURA: Temporada 2: Infierno,2024-07-20,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
El interés del amor: Miniserie: Episodio 6,2024-07-20,El interés del amor,211746.0,The Interest of Love,사랑의 이해,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,Drama,4.1074,5.944,54.0,tv,2022-12-21,75.0
KENGAN ASHURA: Temporada 2: Un viejo amigo,2024-07-20,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
KENGAN ASHURA: Temporada 2: Ataque suicida,2024-07-20,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
El interés del amor: Miniserie: Episodio 5,2024-07-20,El interés del amor,211746.0,The Interest of Love,사랑의 이해,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,Drama,4.1074,5.944,54.0,tv,2022-12-21,75.0
KENGAN ASHURA: Temporada 2: Dignidad,2024-07-20,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
KENGAN ASHURA: Temporada 2: El payaso,2024-07-20,KENGAN ASHURA,90660.0,KENGAN ASHURA,ケンガンアシュラ,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight — and win.","Animation, Action & Adventure, Sci-Fi & Fantasy",15.876,8.351,973.0,tv,2019-07-31,23.0
El interés del amor: Miniserie: Episodio 4,2024-07-20,El interés del amor,211746.0,The Interest of Love,사랑의 이해,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,Drama,4.1074,5.944,54.0,tv,2022-12-21,75.0
El interés del amor: Miniserie: Episodio 3,2024-07-19,El interés del amor,211746.0,The Interest of Love,사랑의 이해,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.,Drama,4.1074,5.944,54.0,tv,2022-12-21,75.0
Amor garantizado,2024-07-18,Amor garantizado,644090.0,"Love, Guaranteed","Love, Guaranteed",A lawyer takes on a new client that wants to sue a dating website because it guarantees love.,"Romance, Comedy",1.7789,6.4,642.0,movie,2020-09-02,90.0
Ella nunca lo sabría: Episodio 1,2024-07-18,Ella nunca lo sabría,,,,,,,,,,,
A Fall from Grace,2024-07-17,A Fall from Grace,651070.0,A Fall from Grace,A Fall from Grace,"When a law-abiding woman gets indicted for murdering her husband, her lawyer soon realizes that a larger conspiracy may be at work.","Drama, Thriller, Mystery",2.3887,7.018,941.0,movie,2020-01-17,120.0
Difícil de romper,2024-07-17,Difícil de romper,14834.0,Not Easily Broken,Not Easily Broken,A car accident and shifting affections test the bond between a married couple.,"Drama, Romance",1.3454,6.185,65.0,movie,2009-01-09,99.0
Pinceladas de amor,2024-07-16,Pinceladas de amor,1291559.0,Drawing Closer,余命一年の僕が、余命半年の君と出会った話。,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining.","Romance, Drama",11.9338,8.387,151.0,movie,2024-06-26,119.0
Sing 2: ¡Ven y canta de nuevo!,2024-07-13,Sing 2,438695.0,Sing 2,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.","Animation, Family, Music, Comedy",14.683,7.85,4509.0,movie,2021-12-01,109.0
Goyo,2024-07-13,Goyo,1191610.0,Goyo,Goyo,"A young autistic museum guide lives by a strict routine — until he falls in love with his coworker and must confront a whirlwind of new, intense emotions.","Drama, Romance, Comedy",1.5594,7.0,67.0,movie,2024-06-27,108.0
Las inclemencias del amor: Miniserie: Señal,2024-07-13,Las inclemencias del amor,152511.0,Forecasting Love and Weather,기상청 사람들: 사내연애 잔혹사 편,"Inside a national weather service, love proves just as difficult to predict as rain or shine for a diligent forecaster and her free-spirited co-worker.","Drama, Comedy",4.3632,7.148,108.0,tv,2022-02-12,60.0
Ya te extraño,2024-07-13,Ya te extraño,290762.0,Miss You Already,Miss You Already,The friendship between two life-long girlfriends is put to the test when one starts a family and the other falls ill.,"Comedy, Drama",1.7393,7.4,673.0,movie,2015-09-12,112.0
Una chica del siglo XX,2024-07-12,Una chica del siglo XX,851644.0,20th Century Girl,20세기 소녀,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.","Romance, Drama",13.374,8.176,728.0,movie,2022-10-06,119.0
Chocolate: Episodio 1,2024-07-12,Chocolate,319323.0,Chocolate,Chocolate,"After eating a chocolate, a lonely, newly divorced young man who creates artificial flavorings for a living begins having turbulent psychic visions of a beautiful woman that he has never met.","Horror, TV Movie",0.6226,5.2,33.0,movie,2006-04-23,60.0
El rey: Eterno monarca: Episodio 16,2024-07-12,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 15,2024-07-12,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 14,2024-07-11,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 13,2024-07-10,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 12,2024-07-10,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 11,2024-07-10,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 10,2024-07-10,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 9,2024-07-08,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 8,2024-07-08,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 7,2024-07-07,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 6,2024-07-06,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 5,2024-07-06,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 4,2024-07-06,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 3,2024-07-06,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 2,2024-07-05,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
El rey: Eterno monarca: Episodio 1,2024-07-05,El rey,207796.0,"El Rey, Vicente Fernández","El rey, Vicente Fernández","In this captivating period series, the life and career of Mexican singer Vicente Fernández is dramatized like never before.",Drama,8.5119,7.885,61.0,tv,2022-08-03,0.0
Una vida maravillosa,2024-07-04,Una vida maravillosa,1119173.0,A Beautiful Life,A Beautiful Life,"When a young fisherman with a hidden talent gets discovered by a music producer, he must decide if he's ready to open himself up to stardom — and love.","Drama, Music, Romance",1.8396,6.887,248.0,movie,2023-06-01,99.0
Un amor para recordar,2024-07-02,Un amor para recordar,10229.0,A Walk to Remember,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production, he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life, as well as a very big secret she must keep from Landon.","Drama, Romance",7.4171,7.756,4097.0,movie,2002-01-25,101.0
Corazones malheridos,2024-06-30,Corazones malheridos,762975.0,Purple Hearts,Purple Hearts,"An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.","Romance, Drama",8.7003,8.1,2662.0,movie,2022-07-29,122.0
Eric: Miniserie: Episodio 2,2024-06-28,Eric,217667.0,Eric,Eric,"A desperate father, alongside a tenacious cop, battles his own demons on the streets of 1980s New York as he searches for his missing nine-year-old son.","Drama, Mystery",6.3865,7.053,228.0,tv,2024-05-30,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 16,2024-06-28,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 15,2024-06-27,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 14,2024-06-26,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 13,2024-06-26,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 12,2024-06-25,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 11,2024-06-25,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 10,2024-06-23,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 9,2024-06-23,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Urgencias existenciales: Miniserie: Episodio 6,2024-06-23,Urgencias existenciales,222233.0,Doctor Slump,닥터 슬럼프,"Once rivals in school, two brilliant doctors reunite by chance — each facing life’s worst slump and unexpectedly finding solace in each other.","Drama, Comedy",8.6051,8.402,97.0,tv,2024-01-27,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 8,2024-06-23,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 7,2024-06-23,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
Aterrizaje de emergencia en tu corazón: Miniserie: Episodio 6,2024-06-21,Aterrizaje de emergencia en tu corazón,94796.0,Crash Landing on You,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.","Drama, Comedy",14.0099,8.505,796.0,tv,2019-12-14,0.0
